,0
9941,H
9942,H
9943,H
9944,H
9945,H
9946,H
9947,H
9948,H
9949,H
9950,A
9951,A
9952,A
9953,H
9954,H
9955,H
9956,H
9957,A
9958,A
9959,H
9960,H
9961,A
9962,H
9963,H
9964,A
9965,A
9966,A
9967,H
9968,H
9969,H
9970,H
9971,H
9972,A
9973,H
9974,H
9975,A
9976,A
9977,H
9978,A
9979,A
9980,H
9981,H
9982,H
9983,H
9984,A
9985,H
9986,A
9987,A
9988,H
9989,A
9990,H
9991,A
9992,A
9993,A
9994,H
9995,A
9996,H
9997,A
9998,H
9999,H
10000,H
10001,A
10002,A
10003,A
10004,A
10005,A
10006,A
10007,H
10008,A
10009,A
10010,H
10011,A
10012,A
10013,H
10014,H
10015,H
10016,H
10017,H
10018,A
10019,H
10020,H
10021,H
10022,H
10023,H
10024,H
10025,A
10026,A
10027,H
10028,H
10029,H
10030,H
10031,H
10032,H
10033,H
10034,A
10035,H
10036,H
10037,H
10038,H
10039,H
10040,A
10041,H
10042,H
10043,H
10044,H
10045,H
10046,H
10047,H
10048,H
10049,H
10050,H
10051,A
10052,A
10053,H
10054,A
10055,A
10056,H
10057,H
10058,A
10059,H
10060,H
10061,H
10062,H
10063,A
10064,A
10065,H
10066,A
10067,A
10068,H
10069,A
10070,A
10071,H
10072,A
10073,H
10074,H
10075,A
10076,A
10077,H
10078,A
10079,H
10080,H
10081,A
10082,A
10083,H
10084,A
10085,H
10086,H
10087,A
10088,H
10089,A
10090,H
10091,A
10092,H
10093,H
10094,H
10095,A
10096,H
10097,H
10098,H
10099,H
10100,A
10101,H
10102,H
10103,H
10104,A
10105,H
10106,H
10107,H
10108,H
10109,A
10110,A
10111,H
10112,H
10113,H
10114,A
10115,H
10116,H
10117,A
10118,H
10119,A
10120,A
10121,H
10122,H
10123,A
10124,A
10125,H
10126,H
10127,A
10128,A
10129,A
10130,H
10131,A
10132,H
10133,A
10134,H
10135,H
10136,A
10137,A
10138,H
10139,H
10140,H
10141,H
10142,A
10143,A
10144,H
10145,A
10146,A
10147,A
10148,H
10149,H
10150,H
10151,H
10152,H
10153,H
10154,H
10155,A
10156,H
10157,A
10158,H
10159,H
10160,A
10161,H
10162,H
10163,A
10164,A
10165,A
10166,H
10167,H
10168,H
10169,H
10170,H
10171,A
10172,H
10173,A
10174,H
10175,A
10176,A
10177,A
10178,A
10179,H
10180,A
10181,H
10182,H
10183,H
10184,H
10185,H
10186,H
10187,H
10188,H
10189,H
10190,A
10191,H
10192,A
10193,H
10194,H
10195,H
10196,A
10197,H
10198,H
10199,H
10200,H
10201,A
10202,H
10203,H
10204,H
10205,A
10206,A
10207,H
10208,H
10209,H
10210,H
10211,A
10212,H
10213,A
10214,H
10215,H
10216,H
10217,H
10218,H
10219,H
10220,H
10221,A
10222,H
10223,H
10224,A
10225,A
10226,H
10227,H
10228,H
10229,A
10230,A
10231,A
10232,A
10233,A
10234,A
10235,A
10236,H
10237,H
10238,H
10239,H
10240,H
10241,A
10242,A
10243,H
10244,A
10245,H
10246,A
10247,H
10248,A
10249,A
10250,A
10251,H
10252,H
10253,H
10254,H
10255,A
10256,A
10257,A
10258,H
10259,A
10260,H
10261,A
10262,H
10263,H
10264,H
10265,H
10266,H
10267,A
10268,H
10269,H
10270,A
10271,A
10272,A
10273,A
10274,H
10275,H
10276,H
10277,H
10278,H
10279,H
10280,H
10281,A
10282,H
10283,A
10284,H
10285,H
10286,A
10287,H
10288,H
10289,H
10290,A
10291,A
10292,H
10293,A
10294,H
10295,A
10296,H
10297,H
10298,H
10299,A
10300,A
10301,A
10302,H
10303,H
10304,H
10305,H
10306,H
10307,H
10308,A
10309,H
10310,H
10311,H
10312,A
10313,H
10314,H
10315,A
10316,H
10317,H
10318,H
10319,H
10320,H
10321,A
10322,A
10323,H
10324,A
10325,H
10326,H
10327,H
10328,H
10329,A
10330,H
10331,A
10332,H
10333,A
10334,H
10335,A
10336,A
10337,A
10338,H
10339,H
10340,H
10341,H
10342,H
10343,H
10344,A
10345,H
10346,A
10347,H
10348,H
10349,A
10350,H
10351,A
10352,H
10353,H
10354,H
10355,H
10356,A
10357,A
10358,H
10359,A
10360,H
10361,A
10362,H
10363,A
10364,A
10365,H
10366,H
10367,H
10368,H
10369,A
10370,A
10371,H
10372,A
10373,A
10374,H
10375,H
10376,H
10377,H
10378,A
10379,A
10380,H
10381,A
10382,A
10383,H
10384,H
10385,H
10386,A
10387,A
10388,H
10389,H
10390,A
10391,H
10392,H
10393,H
10394,A
10395,H
10396,A
10397,H
10398,A
10399,H
10400,A
10401,H
10402,H
10403,H
10404,H
10405,H
10406,H
10407,H
10408,A
10409,H
10410,A
10411,H
10412,A
10413,H
10414,A
10415,H
10416,H
10417,H
10418,A
10419,A
10420,H
10421,A
10422,A
10423,A
10424,A
10425,H
10426,A
10427,H
10428,H
10429,H
10430,H
10431,A
10432,A
10433,H
10434,H
10435,H
10436,A
10437,A
10438,A
10439,H
10440,H
10441,A
10442,H
10443,H
10444,A
10445,H
10446,H
10447,A
10448,A
10449,H
10450,H
10451,H
10452,A
10453,H
10454,A
10455,H
10456,A
10457,H
10458,A
10459,H
10460,H
10461,A
10462,A
10463,H
10464,A
10465,H
10466,H
10467,H
10468,A
10469,A
10470,A
10471,H
10472,H
10473,H
10474,H
10475,H
10476,A
10477,H
10478,A
10479,H
10480,A
10481,H
10482,H
10483,H
10484,A
10485,H
10486,H
10487,H
10488,H
10489,H
10490,H
10491,H
10492,A
10493,A
10494,A
10495,H
10496,A
10497,H
10498,H
10499,A
10500,A
10501,H
10502,H
10503,A
10504,A
10505,H
10506,A
10507,H
10508,H
10509,A
10510,H
10511,H
10512,H
10513,H
10514,H
10515,A
10516,A
10517,H
10518,A
10519,H
10520,A
10521,H
10522,H
10523,A
10524,H
10525,H
10526,A
10527,A
10528,A
10529,A
10530,H
10531,H
10532,A
10533,A
10534,H
10535,A
10536,A
10537,A
10538,A
10539,A
10540,H
10541,A
10542,A
10543,H
10544,A
10545,H
10546,A
10547,H
10548,H
10549,A
10550,H
10551,H
10552,H
10553,H
10554,H
10555,H
10556,H
10557,H
10558,H
10559,H
10560,H
10561,H
10562,H
10563,A
10564,H
10565,A
10566,H
10567,A
10568,H
10569,A
10570,H
10571,H
10572,A
10573,A
10574,H
10575,H
10576,H
10577,H
10578,H
10579,H
10580,A
10581,H
10582,H
10583,H
10584,A
10585,H
10586,A
10587,A
10588,H
10589,H
10590,H
10591,H
10592,H
10593,H
10594,H
10595,H
10596,H
10597,A
10598,H
10599,H
10600,H
10601,H
10602,A
10603,H
10604,A
10605,H
10606,H
10607,H
10608,A
10609,A
10610,A
10611,A
10612,H
10613,H
10614,H
10615,H
10616,A
10617,H
10618,H
10619,A
10620,H
10621,H
10622,A
10623,A
10624,H
10625,A
10626,A
10627,A
10628,H
10629,A
10630,H
10631,A
10632,A
10633,H
10634,H
10635,A
10636,H
10637,H
10638,H
10639,H
10640,H
10641,A
10642,A
10643,A
10644,H
10645,H
10646,H
10647,H
10648,A
10649,H
10650,H
10651,A
10652,H
10653,H
10654,H
10655,A
10656,H
10657,A
10658,H
10659,A
10660,A
10661,H
10662,H
10663,H
10664,H
10665,A
10666,A
10667,H
10668,A
10669,A
10670,A
10671,H
10672,A
10673,A
10674,H
10675,A
10676,H
10677,A
10678,H
10679,A
10680,H
10681,A
10682,H
10683,A
10684,H
10685,A
10686,H
10687,A
10688,A
10689,H
10690,A
10691,H
10692,H
10693,H
10694,A
10695,A
10696,A
10697,H
10698,H
10699,H
10700,H
10701,A
10702,A
10703,A
10704,A
10705,H
10706,A
10707,H
10708,H
10709,H
10710,H
10711,H
10712,A
10713,H
10714,H
10715,H
10716,H
10717,A
10718,H
10719,H
10720,H
10721,A
10722,A
10723,H
10724,H
10725,A
10726,A
10727,A
10728,H
10729,H
10730,H
10731,A
10732,H
10733,A
10734,A
10735,A
10736,A
10737,H
10738,A
10739,H
10740,H
10741,H
10742,H
10743,H
10744,A
10745,H
10746,H
10747,A
10748,H
10749,A
10750,A
10751,H
10752,A
10753,H
10754,A
10755,H
10756,H
10757,H
10758,H
10759,H
10760,H
10761,H
10762,A
10763,A
10764,A
10765,A
10766,H
10767,A
10768,H
10769,H
10770,A
10771,H
10772,H
10773,A
10774,H
10775,H
10776,A
10777,A
10778,A
10779,A
10780,H
10781,H
10782,H
10783,H
10784,H
10785,H
10786,A
10787,H
10788,A
10789,A
10790,H
10791,H
10792,A
10793,H
10794,A
10795,A
10796,H
10797,A
10798,H
10799,A
10800,H
10801,A
10802,H
10803,H
10804,A
10805,A
10806,H
10807,H
10808,A
10809,A
10810,H
10811,H
10812,H
10813,A
10814,A
10815,H
10816,H
10817,H
10818,H
10819,H
10820,H
10821,H
10822,H
10823,H
10824,H
10825,A
10826,A
10827,A
10828,H
10829,H
10830,H
10831,H
10832,H
10833,H
10834,A
10835,A
10836,H
10837,H
10838,A
10839,H
10840,H
10841,A
10842,H
10843,H
10844,H
10845,H
10846,A
10847,A
10848,H
10849,A
10850,A
10851,H
10852,A
10853,H
10854,A
10855,A
10856,A
10857,A
10858,H
10859,A
10860,A
10861,H
10862,A
10863,H
10864,H
10865,A
10866,A
10867,H
10868,H
10869,H
10870,A
10871,H
10872,A
10873,H
10874,H
10875,H
10876,A
10877,H
10878,A
10879,H
10880,A
10881,A
10882,H
10883,A
10884,H
10885,H
10886,H
10887,H
10888,A
10889,H
10890,H
10891,H
10892,A
10893,H
10894,H
10895,A
10896,A
10897,H
10898,A
10899,A
10900,H
10901,A
10902,H
10903,H
10904,H
10905,H
10906,A
10907,H
10908,A
10909,H
10910,H
10911,H
10912,A
10913,A
10914,A
10915,H
10916,H
10917,H
10918,H
10919,A
10920,H
10921,H
10922,A
10923,A
10924,A
10925,H
10926,H
10927,H
10928,H
10929,H
10930,H
10931,H
10932,A
10933,A
10934,H
10935,H
10936,H
10937,A
10938,A
10939,A
10940,H
10941,H
10942,H
10943,H
10944,A
10945,H
10946,A
10947,H
10948,H
10949,H
10950,A
10951,A
10952,A
10953,H
10954,H
10955,H
10956,A
10957,H
10958,A
10959,H
10960,H
10961,H
10962,H
10963,A
10964,H
10965,H
10966,H
10967,A
10968,A
10969,H
10970,A
10971,A
10972,H
10973,H
10974,H
10975,H
10976,A
10977,H
10978,H
10979,H
10980,H
10981,H
10982,H
10983,A
10984,A
10985,H
10986,H
10987,A
10988,H
10989,A
10990,H
10991,A
10992,H
10993,A
10994,H
10995,A
10996,H
10997,A
10998,H
10999,H
11000,A
11001,H
11002,A
11003,H
11004,H
11005,A
11006,A
11007,H
11008,H
11009,H
11010,H
11011,A
11012,H
11013,H
11014,H
11015,H
11016,H
11017,H
11018,A
11019,H
11020,A
11021,A
11022,H
11023,H
11024,H
11025,H
11026,A
11027,H
11028,H
11029,A
11030,H
11031,A
11032,A
11033,H
11034,A
11035,H
11036,A
11037,H
11038,H
11039,A
11040,A
11041,H
11042,H
11043,H
11044,H
11045,A
11046,H
11047,A
11048,H
11049,H
11050,H
11051,H
11052,H
11053,H
11054,H
11055,A
11056,A
11057,H
11058,H
11059,H
11060,H
11061,H
11062,A
11063,A
11064,H
11065,H
11066,H
11067,A
11068,A
11069,A
11070,H
11071,H
11072,H
11073,H
11074,H
11075,H
11076,H
11077,A
11078,A
11079,A
11080,H
11081,H
11082,A
11083,H
11084,H
11085,A
11086,A
11087,H
11088,H
11089,H
11090,H
11091,A
11092,A
11093,H
11094,A
11095,A
11096,H
11097,H
11098,A
11099,A
11100,H
11101,H
11102,H
11103,H
11104,H
11105,H
11106,H
11107,H
11108,H
11109,A
11110,A
11111,A
11112,A
11113,H
11114,H
11115,H
11116,A
11117,H
11118,H
11119,A
11120,A
11121,A
11122,H
11123,H
11124,A
11125,A
11126,H
11127,H
11128,H
11129,A
11130,H
11131,H
11132,H
11133,H
11134,H
11135,A
11136,H
11137,A
11138,A
11139,A
11140,A
11141,H
11142,H
11143,H
11144,A
11145,H
11146,H
11147,H
11148,A
11149,H
11150,H
11151,H
11152,H
11153,A
11154,H
11155,A
11156,A
11157,A
11158,H
11159,A
11160,A
11161,A
11162,A
11163,A
11164,H
11165,A
11166,H
11167,H
11168,A
11169,H
11170,H
11171,H
11172,A
11173,A
11174,H
11175,H
11176,H
11177,H
11178,A
11179,H
11180,H
11181,H
11182,A
11183,H
11184,H
11185,A
11186,A
11187,H
11188,H
11189,H
11190,A
11191,A
11192,A
11193,A
11194,H
11195,H
11196,H
11197,H
11198,H
11199,H
11200,H
11201,A
11202,H
11203,A
11204,A
11205,A
11206,A
11207,A
11208,H
11209,H
11210,H
11211,A
11212,H
11213,H
11214,A
11215,H
11216,H
11217,H
11218,H
11219,A
11220,H
11221,H
11222,H
11223,H
11224,A
11225,A
11226,A
11227,H
11228,H
11229,H
11230,H
11231,A
11232,H
11233,H
11234,H
11235,A
11236,H
11237,A
11238,A
11239,H
11240,A
11241,A
11242,H
11243,H
11244,A
11245,A
11246,H
11247,H
11248,H
11249,H
11250,H
11251,A
11252,A
11253,A
11254,A
11255,A
11256,H
11257,A
11258,H
11259,A
11260,H
11261,H
11262,H
11263,H
11264,H
11265,A
11266,A
11267,A
11268,H
11269,A
11270,A
11271,H
11272,A
11273,A
11274,A
11275,A
11276,A
11277,H
11278,H
11279,H
11280,A
11281,A
11282,A
11283,H
11284,A
11285,A
11286,A
11287,A
11288,H
11289,H
11290,A
11291,H
11292,H
11293,H
11294,H
11295,A
11296,A
11297,H
11298,A
11299,H
11300,A
11301,A
11302,H
11303,A
11304,H
11305,A
11306,H
11307,H
11308,H
11309,A
11310,A
11311,H
11312,H
11313,H
11314,H
11315,A
11316,A
11317,A
11318,A
11319,H
11320,H
11321,A
11322,H
11323,H
11324,H
11325,A
11326,H
11327,A
11328,A
11329,A
11330,A
11331,A
11332,H
11333,H
11334,H
11335,A
11336,H
11337,H
11338,H
11339,A
11340,A
11341,H
11342,H
11343,H
11344,A
11345,H
11346,A
11347,H
11348,A
11349,A
11350,A
11351,H
11352,H
11353,H
11354,H
11355,H
11356,A
11357,H
11358,H
11359,A
11360,H
11361,A
11362,A
11363,H
11364,H
11365,A
11366,H
11367,A
11368,A
11369,A
11370,A
11371,A
11372,A
11373,H
11374,A
11375,A
11376,A
11377,H
11378,H
11379,H
11380,A
11381,A
11382,A
11383,H
11384,H
11385,A
11386,A
11387,A
11388,A
11389,H
11390,A
11391,A
11392,H
11393,H
11394,H
11395,H
11396,A
11397,A
11398,A
11399,H
11400,A
11401,H
11402,H
11403,H
11404,H
11405,H
11406,A
11407,A
11408,H
11409,H
11410,H
11411,H
11412,H
11413,A
11414,A
11415,A
11416,A
11417,A
11418,H
11419,H
11420,A
11421,H
11422,H
11423,H
11424,H
11425,H
11426,H
11427,A
11428,A
11429,H
11430,A
11431,A
11432,A
11433,H
11434,A
11435,H
11436,H
11437,H
11438,A
11439,H
11440,A
11441,H
11442,H
11443,H
11444,A
11445,A
11446,A
11447,A
11448,A
11449,A
11450,A
11451,A
11452,A
11453,H
11454,A
11455,H
11456,H
11457,A
11458,H
11459,H
11460,H
11461,H
11462,A
11463,H
11464,H
11465,H
11466,A
11467,H
11468,H
11469,H
11470,H
11471,H
11472,H
11473,H
11474,A
11475,A
11476,A
11477,H
11478,A
11479,H
11480,H
11481,A
11482,H
11483,A
11484,H
11485,A
11486,H
11487,H
11488,A
11489,H
11490,H
11491,H
11492,H
11493,H
11494,H
11495,A
11496,H
11497,H
11498,H
11499,H
11500,A
11501,A
11502,A
11503,A
11504,H
11505,H
11506,H
11507,H
11508,H
11509,A
11510,H
11511,H
11512,H
11513,A
11514,H
11515,A
11516,A
11517,A
11518,A
11519,A
11520,A
11521,A
11522,A
11523,H
11524,A
11525,H
11526,A
11527,H
11528,A
11529,H
11530,H
11531,H
11532,A
11533,A
11534,H
11535,H
11536,H
11537,H
11538,H
11539,H
11540,H
11541,H
11542,H
11543,H
11544,A
11545,H
11546,A
11547,H
11548,A
11549,H
11550,H
11551,H
11552,H
11553,A
11554,A
11555,H
11556,A
11557,A
11558,A
11559,A
11560,H
11561,A
11562,A
11563,A
11564,H
11565,H
11566,A
11567,A
11568,H
11569,A
11570,H
11571,H
11572,H
11573,A
11574,H
11575,A
11576,H
11577,H
11578,A
11579,H
11580,A
11581,H
11582,A
11583,H
11584,H
11585,H
11586,H
11587,H
11588,H
11589,A
11590,H
11591,A
11592,H
11593,A
11594,H
11595,H
11596,H
11597,H
11598,H
11599,H
11600,H
11601,A
11602,H
11603,H
11604,A
11605,H
11606,A
11607,H
11608,H
11609,A
11610,A
11611,H
11612,H
11613,A
11614,H
11615,A
11616,A
11617,A
11618,A
11619,H
11620,A
11621,A
11622,A
11623,A
11624,H
11625,A
11626,A
11627,H
11628,A
11629,A
11630,H
11631,A
11632,H
11633,H
11634,A
11635,A
11636,H
11637,H
11638,H
11639,A
11640,H
11641,A
11642,A
11643,A
11644,A
11645,H
11646,H
11647,H
11648,H
11649,H
11650,H
11651,H
11652,H
11653,H
11654,A
11655,A
11656,H
11657,H
11658,H
11659,H
11660,A
11661,H
11662,H
11663,H
11664,A
11665,A
11666,A
11667,H
11668,A
11669,H
11670,A
11671,A
11672,A
11673,H
11674,H
11675,H
11676,H
11677,H
11678,H
11679,H
11680,H
11681,H
11682,H
11683,H
11684,H
11685,A
11686,H
11687,A
11688,H
11689,A
11690,A
11691,A
11692,H
11693,A
11694,H
11695,H
11696,H
11697,H
11698,H
11699,H
11700,A
11701,H
11702,H
11703,H
11704,H
11705,H
11706,A
11707,A
11708,A
11709,A
11710,H
11711,H
11712,A
11713,A
11714,H
11715,H
11716,A
11717,H
11718,H
11719,H
11720,H
11721,H
11722,A
11723,A
11724,A
11725,A
11726,A
11727,A
11728,H
11729,H
11730,A
11731,A
11732,A
11733,H
11734,H
11735,H
11736,H
11737,A
11738,A
11739,H
11740,H
11741,A
11742,H
11743,H
11744,H
11745,A
11746,H
11747,H
11748,H
11749,H
11750,A
11751,H
11752,A
11753,A
11754,H
11755,H
11756,H
11757,H
11758,H
11759,H
11760,A
11761,H
11762,A
11763,H
11764,A
11765,H
11766,A
11767,H
11768,H
11769,H
11770,A
11771,A
11772,H
11773,A
11774,H
11775,H
11776,H
11777,A
11778,H
11779,H
11780,H
11781,A
11782,A
11783,A
11784,A
11785,A
11786,A
11787,H
11788,A
11789,H
11790,H
11791,H
11792,H
11793,H
11794,A
11795,A
11796,H
11797,H
11798,H
11799,A
11800,H
11801,A
11802,A
11803,H
11804,H
11805,A
11806,A
11807,H
11808,A
11809,A
11810,H
11811,A
11812,H
11813,A
11814,H
11815,H
11816,H
11817,A
11818,A
11819,A
11820,A
11821,A
11822,H
11823,H
11824,A
11825,A
11826,A
11827,A
11828,H
11829,H
11830,A
11831,H
11832,H
11833,A
11834,A
11835,A
11836,A
11837,H
11838,H
11839,A
11840,H
11841,H
11842,H
11843,H
11844,H
11845,A
11846,A
11847,H
11848,A
11849,H
11850,A
11851,H
11852,A
11853,H
11854,A
11855,H
11856,A
11857,H
11858,A
11859,H
11860,H
11861,H
11862,H
11863,A
11864,A
11865,H
11866,H
11867,H
11868,H
11869,A
11870,A
11871,H
11872,A
11873,H
11874,H
11875,H
11876,H
11877,A
11878,A
11879,H
11880,H
11881,A
11882,H
11883,H
11884,A
11885,A
11886,H
11887,H
11888,A
11889,H
11890,H
11891,A
11892,A
11893,H
11894,H
11895,A
11896,A
11897,H
11898,A
11899,H
11900,A
11901,H
11902,H
11903,H
11904,H
11905,A
11906,H
11907,H
11908,H
11909,A
11910,H
11911,H
11912,H
11913,A
11914,A
11915,H
11916,A
11917,A
11918,H
11919,H
11920,H
11921,H
11922,A
11923,H
11924,H
11925,H
11926,H
11927,H
11928,H
11929,A
11930,H
11931,A
11932,H
11933,A
11934,A
11935,H
11936,H
11937,H
11938,H
11939,H
11940,A
11941,A
11942,H
11943,H
11944,A
11945,H
11946,H
11947,A
11948,H
11949,A
11950,H
11951,A
11952,H
11953,H
11954,H
11955,H
11956,H
11957,A
11958,H
11959,H
11960,H
11961,A
11962,A
11963,A
11964,H
11965,H
11966,A
11967,H
11968,A
11969,A
11970,H
11971,A
11972,A
11973,A
11974,A
11975,H
11976,H
11977,H
11978,H
11979,H
11980,A
11981,H
11982,H
11983,A
11984,H
11985,A
11986,H
11987,A
11988,H
11989,H
11990,H
11991,H
11992,H
11993,H
11994,A
11995,H
11996,A
11997,H
11998,H
11999,A
12000,A
12001,H
12002,H
12003,A
12004,A
12005,H
12006,H
12007,H
12008,H
12009,H
12010,A
12011,A
12012,A
12013,H
12014,A
12015,H
12016,H
12017,A
12018,H
12019,H
12020,A
12021,A
12022,H
12023,H
12024,H
12025,H
12026,H
12027,H
12028,A
12029,A
12030,H
12031,H
12032,H
12033,H
12034,A
12035,H
12036,H
12037,H
12038,H
12039,H
12040,A
12041,A
12042,A
12043,H
12044,H
12045,A
12046,H
12047,A
12048,H
12049,A
12050,H
12051,A
12052,H
12053,H
12054,A
12055,H
12056,A
12057,H
12058,A
12059,H
12060,A
12061,A
12062,H
12063,H
12064,A
12065,A
12066,A
12067,H
12068,A
12069,A
12070,A
12071,A
12072,H
12073,H
12074,A
12075,A
12076,A
12077,H
12078,H
12079,H
12080,H
12081,H
12082,H
12083,A
12084,A
12085,H
12086,A
12087,H
12088,A
12089,A
12090,A
12091,H
12092,H
12093,A
12094,H
12095,H
12096,A
12097,H
12098,A
12099,H
12100,A
12101,H
12102,H
12103,H
12104,H
12105,H
12106,A
12107,A
12108,H
12109,A
12110,H
12111,H
12112,H
12113,A
12114,A
12115,A
12116,A
12117,H
12118,H
12119,H
12120,H
12121,A
12122,A
12123,A
12124,H
12125,A
12126,A
12127,H
12128,H
12129,A
12130,A
12131,H
12132,A
12133,H
12134,H
12135,H
12136,A
12137,H
12138,H
12139,H
12140,H
12141,H
12142,H
12143,A
12144,H
12145,H
12146,H
12147,A
12148,A
12149,A
12150,H
12151,H
12152,H
12153,H
12154,H
12155,H
12156,A
12157,H
12158,H
12159,A
12160,H
12161,H
12162,A
12163,H
12164,H
12165,H
12166,A
12167,A
12168,A
12169,H
12170,H
12171,H
12172,H
12173,H
12174,H
12175,H
12176,H
12177,A
12178,H
12179,H
12180,H
12181,A
12182,A
12183,H
12184,H
12185,A
12186,H
12187,A
12188,A
12189,H
12190,H
12191,H
12192,A
12193,A
12194,A
12195,H
12196,A
12197,A
12198,H
12199,A
12200,H
12201,H
12202,H
12203,H
12204,A
12205,H
12206,H
12207,A
12208,H
12209,H
12210,H
12211,H
12212,A
12213,A
12214,H
12215,H
12216,H
12217,H
12218,H
12219,H
12220,A
12221,A
12222,H
12223,H
12224,H
12225,H
12226,H
12227,H
12228,H
12229,H
12230,A
12231,H
12232,A
12233,A
12234,A
12235,H
12236,A
12237,H
12238,H
12239,A
12240,H
12241,H
12242,H
12243,H
12244,A
12245,H
12246,H
12247,H
12248,H
12249,A
12250,A
12251,A
12252,A
12253,A
12254,A
12255,H
12256,H
12257,H
12258,H
12259,H
12260,H
12261,A
12262,H
12263,H
12264,H
12265,H
12266,H
12267,A
12268,H
12269,H
12270,A
12271,A
12272,H
12273,H
12274,H
12275,A
12276,H
12277,H
12278,A
12279,A
12280,A
12281,H
12282,A
12283,A
12284,H
12285,H
12286,A
12287,A
12288,H
12289,H
12290,H
12291,A
12292,A
12293,H
12294,H
12295,A
12296,H
12297,A
12298,H
12299,H
12300,A
12301,H
12302,A
12303,H
12304,H
12305,H
12306,H
12307,A
12308,H
12309,A
12310,H
12311,H
12312,H
12313,H
12314,H
12315,H
12316,A
12317,A
12318,H
12319,A
12320,A
12321,H
12322,H
12323,H
12324,H
12325,H
12326,H
12327,H
12328,A
12329,H
12330,H
12331,H
12332,H
12333,A
12334,H
12335,H
12336,A
12337,A
12338,H
12339,A
12340,H
12341,H
12342,H
12343,H
12344,H
12345,H
12346,H
12347,H
12348,A
12349,H
12350,H
12351,H
12352,A
12353,H
12354,H
12355,A
12356,H
12357,H
12358,H
12359,H
12360,A
12361,H
12362,A
12363,A
12364,A
12365,H
12366,A
12367,H
12368,A
12369,H
12370,H
12371,H
12372,H
12373,A
12374,A
12375,H
12376,H
12377,H
12378,A
12379,A
12380,A
12381,H
12382,H
12383,A
12384,H
12385,H
12386,A
12387,A
12388,H
12389,H
12390,A
12391,H
12392,H
12393,H
12394,H
12395,H
12396,H
12397,H
12398,A
12399,H
12400,A
12401,H
12402,A
12403,H
12404,A
12405,A
12406,H
12407,A
12408,H
12409,H
12410,H
12411,A
12412,A
12413,A
12414,H
12415,H
12416,A
12417,H
12418,A
12419,H
12420,A
12421,H
12422,H
12423,H
12424,H
12425,A
12426,H
12427,H
12428,H
12429,A
12430,H
12431,H
12432,H
12433,H
12434,H
12435,A
12436,H
12437,A
12438,A
12439,H
12440,H
12441,H
12442,H
12443,A
12444,H
12445,A
12446,H
12447,H
12448,A
12449,H
12450,A
12451,H
12452,A
12453,A
12454,H
12455,H
12456,H
12457,H
12458,H
12459,H
12460,H
12461,A
12462,A
12463,H
12464,H
12465,A
12466,H
12467,A
12468,H
12469,H
12470,H
12471,A
12472,A
12473,A
12474,H
12475,A
12476,A
12477,H
12478,A
12479,H
12480,H
12481,H
12482,A
12483,H
12484,H
12485,H
12486,A
12487,A
12488,A
12489,A
12490,A
12491,H
12492,H
12493,A
12494,A
12495,H
12496,H
12497,H
12498,H
12499,A
12500,A
12501,A
12502,H
12503,A
12504,A
12505,H
12506,H
12507,A
12508,A
12509,H
12510,A
12511,A
12512,A
12513,A
12514,H
12515,H
12516,A
12517,A
12518,A
12519,H
12520,H
12521,H
12522,A
12523,H
12524,A
12525,H
12526,H
12527,H
12528,A
12529,H
12530,H
12531,H
12532,H
12533,A
12534,H
12535,H
12536,A
12537,A
12538,H
12539,H
12540,A
12541,H
12542,A
12543,H
12544,H
12545,A
12546,H
12547,H
12548,H
12549,A
12550,A
12551,H
12552,H
12553,A
12554,A
12555,H
12556,A
12557,H
12558,H
12559,H
12560,H
12561,H
12562,H
12563,A
12564,H
12565,H
12566,H
12567,A
12568,A
12569,H
12570,H
12571,A
12572,A
12573,H
12574,A
12575,H
12576,H
12577,H
12578,H
12579,H
12580,H
12581,H
12582,H
12583,H
12584,H
12585,H
12586,H
12587,A
12588,H
12589,H
12590,H
12591,H
12592,A
12593,A
12594,A
12595,H
12596,H
12597,H
12598,H
12599,H
12600,H
12601,H
12602,H
12603,A
12604,A
12605,H
12606,A
12607,A
12608,H
12609,H
12610,H
12611,H
12612,H
12613,H
12614,H
12615,A
12616,H
12617,H
12618,A
12619,A
12620,A
12621,H
12622,H
12623,A
12624,A
12625,A
12626,H
12627,A
12628,H
12629,H
12630,A
12631,H
12632,A
12633,A
12634,H
12635,A
12636,H
12637,H
12638,H
12639,H
12640,H
12641,H
12642,H
12643,H
12644,H
12645,H
12646,A
12647,A
12648,A
12649,A
12650,H
12651,H
12652,H
12653,H
12654,H
12655,H
12656,A
12657,A
12658,H
12659,H
12660,H
12661,A
12662,H
12663,H
12664,H
12665,A
12666,A
12667,H
12668,H
12669,H
12670,A
12671,H
12672,H
12673,H
12674,A
12675,A
12676,A
12677,H
12678,A
12679,A
12680,H
12681,A
12682,A
12683,H
12684,A
12685,A
12686,A
12687,A
12688,H
12689,A
12690,A
12691,H
12692,H
12693,A
12694,H
12695,A
12696,A
12697,H
12698,H
12699,H
12700,A
12701,H
12702,H
12703,A
12704,H
12705,A
12706,A
12707,A
12708,H
12709,H
12710,A
12711,H
12712,A
12713,H
12714,A
12715,A
12716,A
12717,H
12718,A
12719,H
12720,H
12721,A
12722,A
12723,H
12724,A
12725,A
12726,H
12727,H
12728,H
12729,H
12730,H
12731,A
12732,H
12733,H
12734,A
12735,H
12736,A
12737,H
12738,A
12739,A
